Label,Area,Perimeter,Eccentricity,Solidity,Equivalent Diameter,Centroid_x,Centroid_y,min_intensity,max_intensity,mean_intensity
266,43.0,40.41421356237309,0.9954447127297981,0.8113207547169812,7.399277020331919,349.0,309.0,0.6418798565864563,0.8893797397613525,0.7335705
267,411.0,88.28427124746192,0.7900643351754331,0.8707627118644068,22.875783109789968,66.06326034063261,307.301703163017,0.6592429280281067,0.9629425406455994,0.8042684
268,217.0,61.21320343559643,0.7671951702474591,0.9194915254237288,16.622063085174787,87.6774193548387,313.41013824884794,0.6391803026199341,0.96061110496521,0.8436335
269,25.0,20.071067811865476,0.9456892062212802,0.8928571428571429,5.641895835477563,194.52,310.52,0.6451929807662964,0.8239769339561462,0.77257013
270,53.0,47.03553390593274,0.9951451383911171,0.654320987654321,8.214724333230155,346.2830188679245,310.79245283018867,0.6399779319763184,0.9010368585586548,0.7589215
271,1266.0,154.8700576850888,0.7679372448827271,0.922740524781341,40.14873925336531,400.7748815165877,293.68009478672985,0.4462237060070038,1.0,0.8615156
272,16.0,13.621320343559642,0.9596288331806001,0.8421052631578947,4.51351666838205,11.25,313.0,0.6408368349075317,0.7917050123214722,0.6787993
273,57.0,41.071067811865476,0.9884904105688008,0.8769230769230769,8.51907589177983,74.50877192982456,313.140350877193,0.6970979571342468,0.9120191335678101,0.8314222
274,46.0,24.86396103067893,0.6967201693736235,0.9019607843137255,7.653039857325812,198.97826086956522,310.45652173913044,0.7639732360839844,0.850788414478302,0.8252334
275,208.0,61.55634918610405,0.6833613934715681,0.896551724137931,16.273715780512877,29.89423076923077,312.2355769230769,0.6389349102973938,0.9094423055648804,0.7458979
276,184.0,72.04163056034261,0.9599304696012949,0.7479674796747967,15.306079714651624,78.55978260869566,316.51630434782606,0.6390576362609863,0.9787103533744812,0.78139
277,1310.0,156.5035713374682,0.4893676159718033,0.8929788684389911,40.84046772017998,168.1709923664122,313.14580152671755,0.4740781784057617,0.9979139566421509,0.8101889
278,22.0,16.449747468305834,0.931438405867913,0.9166666666666666,5.292567428401227,223.4090909090909,314.54545454545456,0.6449475288391113,0.8609117269515991,0.7712074
279,582.0,100.5269119345812,0.6620543463916565,0.9051321928460342,27.221781995965376,50.3573883161512,315.2680412371134,0.5289281606674194,0.9807963967323303,0.78827447
280,39.0,22.82842712474619,0.5840292917139117,0.9069767441860465,7.046725639945928,196.74358974358975,317.2564102564103,0.7097367644309998,0.8517700433731079,0.7836095
281,100.0,50.65685424949238,0.9784789360798046,0.9345794392523364,11.283791670955125,345.9,314.13,0.6401619911193848,0.8996257185935974,0.7574703
282,12.0,9.621320343559642,0.9377199210408496,0.8571428571428571,3.9088200952233594,201.08333333333334,315.75,0.7084483504295349,0.8547149896621704,0.79982924
